table_id,state_code,state_name,category,type,description,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wdwa-de67,DE,Delaware,production,Wood and Waste,Wood and Waste energy production,Billion Btu,4982,5101,5134,5356,5510,5577,5852,5783,6591,7073,7021,7673,8190,8483,8466,7901,9607,10161,10667,8729,2472,2006,3170,2224,2927,3019,2765,2162,2310,2438,1569,1645,1691,2395,2330,2381,2543,2101,1833,1889,2181,1207,1190,1246,1270,767,646,1240,2607,3125,3275,3340,2509,2321,2558,1809,1493,1439,1419,1506,1454
wdwa-fl56,FL,Florida,production,Wood and Waste,Wood and Waste energy production,Billion Btu,32690,31611,33321,35838,35983,36798,39739,41567,47044,48627,47974,47318,51917,53820,49804,47568,53819,57416,62995,66926,87819,81237,101945,89391,106519,108150,114138,105346,111641,204545,170298,182447,199297,184714,181822,186258,206049,196914,171706,171555,164002,127298,144135,157601,148999,153165,155527,159894,162697,179897,194373,190275,184106,192075,188457,180650,180333,185555,179653,166879,151389
wdwa-ga83,GA,Georgia,production,Wood and Waste,Wood and Waste energy production,Billion Btu,71206,70216,69729,72407,73208,74215,74664,70831,73637,73255,71792,74407,79604,81637,83428,78324,89188,94049,99260,103274,98096,98371,105697,107771,116258,116686,119242,112954,117373,177542,187618,182590,183481,193872,195956,205634,208259,218529,202938,202675,196564,164904,255738,179384,189388,175267,181285,177945,148022,148098,173517,179886,175219,202846,222000,224371,223461,215617,218212,227006,227623
wdwa-hi95,HI,Hawaii,production,Wood and Waste,Wood and Waste energy production,Billion Btu,0,0,0,206,224,172,144,258,678,729,429,347,550,543,591,569,701,460,275,327,11910,12731,12437,14035,14301,14217,16314,17846,19426,26984,25924,25446,24901,24388,20724,19803,19066,17433,16548,16981,15194,7947,7480,9305,9336,8382,8524,7969,8609,8586,7744,7378,6691,8156,7708,7220,8181,5415,5351,4905,4427
wdwa-ia64,IA,Iowa,production,Wood and Waste,Wood and Waste energy production,Billion Btu,6404,6163,5749,5460,5579,5462,5963,5834,6353,6204,6264,6557,6925,7276,7672,7887,8495,8952,9649,9652,48728,49616,50223,54656,57764,58132,78644,82412,89205,52636,47818,47348,45655,43480,40818,40825,48281,40383,37255,37539,31558,27660,30789,30503,30567,31021,20863,23476,23929,26721,28307,19783,17619,19625,22978,21425,20524,18077,19420,20330,18920
wdwa-id81,ID,Idaho,production,Wood and Waste,Wood and Waste energy production,Billion Btu,11354,10813,10825,10560,11059,10361,10269,10300,10659,10620,11476,11181,11368,11209,10332,11103,13792,15540,17065,18844,14646,16321,16065,17899,18184,18265,18885,16407,17002,25759,23469,23412,25063,24811,23622,25235,26022,28360,27075,27835,27553,28118,22008,22469,25708,34138,31787,32961,31812,25767,29766,24930,24201,26040,32343,39585,32547,35206,37427,37711,33778
wdwa-il93,IL,Illinois,production,Wood and Waste,Wood and Waste energy production,Billion Btu,31033,30135,30865,32563,32631,33209,35275,35570,38299,39935,39317,39199,39932,42523,42652,41624,46126,49962,61593,63281,90927,95574,95580,105324,97805,99245,106422,113289,121721,93469,69634,71166,71921,53276,51009,52191,59268,53157,46561,49492,44917,41960,44134,44389,44709,31519,25253,27489,29224,37841,40507,29450,26509,30591,31273,19411,18592,16880,18955,19109,17520
wdwa-in63,IN,Indiana,production,Wood and Waste,Wood and Waste energy production,Billion Btu,23477,23062,23293,23463,22696,22081,23325,22475,23233,23801,23295,22643,26828,27118,27370,26719,31049,34870,42076,47318,51217,53864,53628,59291,55992,56665,57426,61086,65495,54394,46888,46791,46995,38098,36335,37204,38619,32152,30163,30363,27960,32747,33785,33839,34600,38712,28252,27300,33469,31509,33942,33461,30441,34377,34805,34599,34328,33696,37120,36192,35585
wdwa-ks54,KS,Kansas,production,Wood and Waste,Wood and Waste energy production,Billion Btu,3912,3684,3508,3624,3534,3358,3391,3252,3353,3214,3659,3866,5654,5999,5846,5763,6472,6820,7491,7891,9002,8084,9653,8965,11118,11468,18455,17586,18934,15008,11751,11999,12111,10903,10291,10347,10459,8411,7674,7856,7634,7971,8118,8305,8411,7593,4692,5136,5614,5721,6884,8769,7575,8500,8477,7158,6391,6230,8046,7724,6980
wdwa-ky72,KY,Kentucky,production,Wood and Waste,Wood and Waste energy production,Billion Btu,22418,21538,22130,23192,21760,21678,22592,22511,22928,23353,23719,24859,27438,27910,31187,30821,35344,29568,37550,41737,25284,27975,34417,30858,38025,38812,34709,29729,31428,26874,17362,18196,18758,15157,14897,15499,18531,12955,11149,11459,11738,12652,21150,24631,26406,32585,30401,32457,32324,30355,36693,36830,32935,38220,40535,32445,32092,34889,36736,37414,30698
wdwa-la79,LA,Louisiana,production,Wood and Waste,Wood and Waste energy production,Billion Btu,38992,37174,36785,39147,39291,38299,39754,37685,40791,40698,41620,41912,44819,45748,44928,42358,45170,46692,47825,44717,64707,68263,69667,74654,78627,78537,99811,100062,103943,129114,118185,120457,123798,124571,136914,141446,142103,138651,136187,139590,136388,127962,131270,138817,173792,142234,141324,140637,97433,93270,100484,99645,100238,113505,136092,119577,140865,129937,128472,117414,116086
wdwa-ma61,MA,Massachusetts,production,Wood and Waste,Wood and Waste energy production,Billion Btu,42784,44105,45238,45338,47137,48698,49749,49846,53961,55409,57139,53852,50384,50682,52494,48983,55418,58949,65463,69761,70853,68668,64008,75676,61934,62713,65546,57049,59645,62436,52055,54712,57721,60375,63487,63255,65776,61397,55485,54773,58184,40329,37392,38933,40481,29701,29821,29547,30389,36430,39258,39324,37034,40038,41468,39648,38633,34264,33816,33161,30504
wdwa-md87,MD,Maryland,production,Wood and Waste,Wood and Waste energy production,Billion Btu,23838,23591,23878,25283,25807,27094,28335,29439,31024,31321,31772,30687,32430,32570,31819,31785,34710,38515,41272,43645,32634,30470,37580,33511,38973,39228,35048,30957,32536,36827,26519,26869,27672,32028,32125,36801,40451,36547,34558,35947,36049,20844,20982,27109,28044,26307,24378,24099,24729,29357,31585,29211,28021,31179,30706,23492,23115,22142,22975,17755,13519
wdwa-me87,ME,Maine,production,Wood and Waste,Wood and Waste energy production,Billion Btu,29178,28844,28994,29001,30076,30050,30605,31635,32693,32785,29478,29616,32322,32490,33864,32705,38004,41017,45596,48018,96018,99949,96140,109362,108141,107924,91360,88489,91780,118406,108995,117335,122617,124594,120409,126184,124116,124454,113231,120655,126280,118705,112125,100123,102306,118661,109782,117561,137179,103995,116738,115816,113094,117359,112166,117588,98309,94619,97146,94070,82932
wdwa-mi64,MI,Michigan,production,Wood and Waste,Wood and Waste energy production,Billion Btu,37260,36172,35748,37021,36600,36904,37874,35984,36433,36866,36432,35346,37595,36277,38241,35906,41591,45003,55027,60353,90575,95268,94768,104842,99089,100223,105598,107069,112163,103262,80247,86227,89142,81366,84316,88158,102854,95028,90401,91627,94559,76555,70663,81115,84287,93110,88151,90309,94800,80514,89397,101056,97577,104309,105932,119481,112392,107951,114945,111194,99384
wdwa-mn64,MN,Minnesota,production,Wood and Waste,Wood and Waste energy production,Billion Btu,25415,24626,24183,23511,23326,23366,22682,23386,23361,23698,23443,23503,24886,25474,26312,27410,29536,29734,39033,44454,46625,46784,48412,51359,55862,56303,52157,49508,52831,52922,48848,49408,52848,52142,53450,56204,57149,55636,50864,50496,54396,54413,46271,43900,52756,57124,53521,63468,64657,69500,79438,74371,73302,73024,80752,79370,77964,70437,71397,65093,56820
wdwa-mo86,MO,Missouri,production,Wood and Waste,Wood and Waste energy production,Billion Btu,33634,31865,30942,29351,27890,27017,26801,24867,25219,24613,23611,23039,23001,22950,26147,27099,31860,33242,39125,44555,25084,23533,26568,25989,30458,31147,28469,25719,27462,24651,17949,18645,19221,16933,15914,16254,16971,14273,13267,13347,13980,17841,16571,17114,17602,27126,23833,25996,28370,34913,38547,33624,28692,36276,37507,24526,22652,23417,28161,28066,25019
wdwa-ms102,MS,Mississippi,production,Wood and Waste,Wood and Waste energy production,Billion Btu,46565,45532,44673,39154,38448,37759,37816,34261,35452,34609,33527,32841,32432,32195,31279,31152,34819,36230,37576,37510,38097,41070,44643,45071,50468,50892,49196,45439,47412,76395,84840,89472,90783,92379,94751,94065,85579,84113,63943,64858,75116,55777,49310,44925,60777,62124,62483,62957,46132,45465,56481,57111,70070,58588,59852,53521,62366,55599,57394,56625,56210
wdwa-mt79,MT,Montana,production,Wood and Waste,Wood and Waste energy production,Billion Btu,7520,7342,7217,7418,8021,7813,7638,7353,7845,7431,6627,6721,6324,6516,5030,6223,7172,9053,10880,12310,11086,12614,12391,13866,14279,14384,20232,17873,18552,10687,11654,17052,10001,9741,10064,16400,15730,16174,14701,15323,15260,11881,10974,11954,12523,17828,17138,19992,18452,12700,13546,5253,4574,5348,5720,14143,14805,14933,18751,18165,15893
wdwa-nc62,NC,North Carolina,production,Wood and Waste,Wood and Waste energy production,Billion Btu,73725,70411,69423,70745,69084,67314,68730,66084,68041,67728,65900,66148,68940,68892,67660,66411,78341,91398,102371,109678,78918,77524,86765,85025,93386,94004,87782,81741,85442,94410,97501,75935,99734,105578,112306,111468,109502,107035,100786,101715,103898,100190,89356,108238,84922,90804,97928,82463,111878,96860,109532,116289,114375,120703,119275,110724,123894,125778,124748,124061,129397
wdwa-nd65,ND,North Dakota,production,Wood and Waste,Wood and Waste energy production,Billion Btu,473,438,403,368,368,333,333,351,351,368,386,386,386,386,421,456,473,526,526,561,2448,2198,2625,2438,3031,3126,3002,2537,2708,2770,1939,2029,2120,1817,2308,2605,2417,2253,2222,2347,2549,3516,2644,2695,3283,2912,2402,2048,1911,1999,2146,2899,2439,2812,2883,2835,2949,2676,1894,1853,1779
wdwa-ne70,NE,Nebraska,production,Wood and Waste,Wood and Waste energy production,Billion Btu,3108,2948,2675,2573,2311,1901,1848,1743,1673,1603,1567,1602,2582,2669,2652,2775,3138,3398,3794,3933,5903,5304,6328,5882,7195,7421,6774,5676,6064,6402,4457,4670,4969,4267,4100,4176,7773,6317,5803,5936,5662,7648,8238,8628,8576,8042,6373,7143,7355,7791,8266,4262,3738,4568,4633,4161,4506,3917,5205,5495,4719
wdwa-nh97,NH,New Hampshire,production,Wood and Waste,Wood and Waste energy production,Billion Btu,10855,10663,10783,10934,11654,11015,11563,11546,12628,12779,12315,13277,12953,13912,13396,12840,15332,16619,19286,21005,21716,21836,20695,23974,21898,21996,25585,24031,24957,26553,27230,24322,27770,27877,25252,25314,27749,25682,24266,24434,24022,19913,17254,16335,21698,23250,17879,22231,23608,28264,29882,29775,30463,35169,38066,44976,40750,41908,38747,37569,28499
wdwa-nj66,NJ,New Jersey,production,Wood and Waste,Wood and Waste energy production,Billion Btu,20034,20550,20961,23232,23744,24019,24940,25799,28234,29310,30134,29857,31808,33746,36040,33783,37637,40254,43459,46034,51317,56822,51533,62702,51387,52233,44524,41813,44113,36987,25351,35277,37870,36266,40712,42513,40401,38457,37921,38965,39435,28097,27507,24966,25145,17513,19098,17502,19772,29599,31634,30246,28846,32052,33562,22292,22293,18982,19291,16761,15872
wdwa-nm96,NM,New Mexico,production,Wood and Waste,Wood and Waste energy production,Billion Btu,6628,6383,6119,6012,6201,5627,5504,5312,5259,5014,4858,4679,4536,4221,4153,5343,5991,7036,7677,9220,5245,6710,6867,7420,7699,7889,8101,5123,5394,4247,3888,4066,4221,4090,3944,3983,4011,4534,4046,4165,4431,2962,2914,2814,2873,10815,10131,11222,12485,8957,9537,8360,7211,9301,9345,10692,11080,9735,13171,15348,11704
wdwa-nv79,NV,Nevada,production,Wood and Waste,Wood and Waste energy production,Billion Btu,946,929,911,894,929,876,876,912,947,999,1051,1069,1052,1016,1052,1244,1332,1507,1718,2033,2760,3722,3860,4128,4456,4596,4209,2183,2332,2462,2850,2987,3136,3369,3201,3204,3555,4488,3965,4084,4371,3332,3134,3276,3355,2837,2499,2730,2957,2536,2869,2272,2143,2711,2753,2632,3064,3163,4072,4105,3372
wdwa-ny55,NY,New York,production,Wood and Waste,Wood and Waste energy production,Billion Btu,59263,57453,57324,57158,56954,58111,58726,57118,60128,61503,62607,60153,59513,59618,62124,60171,69291,74209,84713,94177,129655,143253,130211,158213,129571,131497,118753,110609,116471,119813,97387,95097,104515,117294,121991,122599,139207,177683,159030,165159,174136,111126,107391,110169,116214,105236,99192,103422,109337,68960,74858,78271,74996,82173,85659,100942,94858,95725,99086,96096,87283
wdwa-oh93,OH,Ohio,production,Wood and Waste,Wood and Waste energy production,Billion Btu,36755,36193,36803,38085,37909,38609,41431,39563,43378,44378,44071,43427,44848,46520,48306,46222,52757,58522,69583,74611,107311,112872,112175,124276,119916,121852,108571,111920,117693,97440,66113,70779,66658,44170,69012,65285,74217,68311,62269,69146,72506,44883,32153,41460,42482,47285,46658,49906,53944,50343,59751,59217,55496,63173,63627,60307,56888,51762,53229,52595,48983
wdwa-ok70,OK,Oklahoma,production,Wood and Waste,Wood and Waste energy production,Billion Btu,10185,9519,8940,8642,8170,7607,7729,7032,7537,7239,6979,6833,11704,11683,11342,11997,13317,14489,19149,22757,11200,11796,14312,12939,15287,15420,14354,15280,16005,25306,21420,21066,19677,22946,24095,24537,29277,25268,24732,22772,24097,24104,20642,23150,26472,26521,27123,25689,12837,18342,30251,30109,31058,33751,31930,28038,29928,33622,35965,34371,34942
wdwa-or75,OR,Oregon,production,Wood and Waste,Wood and Waste energy production,Billion Btu,56355,55869,57086,56292,58807,57849,58516,56789,59131,58782,57448,59242,57325,58597,56911,57737,67336,73314,78013,78083,87178,92637,88348,99988,103654,103592,106848,107643,112589,84523,57715,55081,45389,43603,45054,45882,52115,52574,46147,40919,45772,51534,45176,41750,45474,45531,46466,48490,43373,48959,54901,52066,55101,65426,65867,73972,70461,76598,77970,78977,74523
wdwa-pa95,PA,Pennsylvania,production,Wood and Waste,Wood and Waste energy production,Billion Btu,46454,45262,45730,47377,47186,47374,48649,48284,50587,52235,53189,52414,54198,56615,57537,57464,66499,71749,82661,94186,129198,140768,130485,154832,136912,138089,102041,96234,100900,82469,61362,69518,80199,79500,82955,91526,99049,90766,85295,88360,89178,77610,72534,73779,74421,77592,73785,76586,80514,87053,99589,111255,105758,120046,115404,122856,117661,117510,121047,113473,106794
wdwa-ri78,RI,Rhode Island,production,Wood and Waste,Wood and Waste energy production,Billion Btu,2858,2926,3081,3183,3492,3543,3750,4095,4217,4389,5234,4837,4873,5061,4976,4015,4671,5258,6536,7090,7274,6644,6018,7368,4926,5081,4653,3302,3528,3725,4357,4439,4693,5041,4926,4942,5413,4230,4070,4300,4432,3831,3630,3695,3762,778,2507,2668,2819,3417,3554,3321,2670,2371,3952,4315,3799,3682,3647,4194,4516
wdwa-sc73,SC,South Carolina,production,Wood and Waste,Wood and Waste energy production,Billion Btu,43120,41795,41078,41805,41995,40588,40510,38488,41283,40978,41000,42053,42334,43286,43813,41879,47935,49054,50645,50545,39763,39032,43748,42810,47106,47424,76559,72639,75419,75673,71702,75092,76301,79694,83212,88934,100228,101635,93417,79554,76662,57739,66314,66449,72671,74542,80361,79223,80466,79646,91442,100601,103813,103108,111503,103604,109432,112941,112062,112086,107772
wdwa-sd54,SD,South Dakota,production,Wood and Waste,Wood and Waste energy production,Billion Btu,1537,1449,1396,1291,1273,1117,1064,1150,1166,1079,1147,1061,1198,1284,1285,1475,1684,1892,2029,1980,3339,3113,3543,3439,4037,4134,4088,3583,3789,3289,2219,2324,2402,2112,2057,2102,2191,1855,1628,1677,1765,1804,1677,1755,1794,1547,1408,1535,1690,2149,2331,2630,2268,2796,2811,2968,2665,2660,3793,3350,3132
wdwa-tn80,TN,Tennessee,production,Wood and Waste,Wood and Waste energy production,Billion Btu,45355,43478,43391,46082,46394,46541,49135,46860,51733,53800,53761,54391,57566,58909,57547,54447,61792,67744,72036,79846,69326,74820,81798,82127,92398,93230,95256,90408,95273,75856,56499,60931,61243,55133,56614,60440,55966,47262,46492,50029,52818,64355,63522,58291,71581,65041,57156,56421,66232,55166,62674,59812,63503,65498,68140,66953,64036,58411,61775,58111,52340
wdwa-tx99,TX,Texas,production,Wood and Waste,Wood and Waste energy production,Billion Btu,38296,38880,39275,37709,39136,41196,43785,43901,49149,51073,52207,51251,58945,60439,59656,55820,64884,70366,76252,77273,55648,58540,69690,64123,76243,78838,89695,94355,96117,109811,95973,96362,105781,98038,97504,99476,98843,102604,93655,78136,81486,70681,81349,78914,74834,80163,77699,84487,100010,64157,85437,91010,89764,95268,94839,81397,80874,80497,86703,86437,87839
wdwa-ut99,UT,Utah,production,Wood and Waste,Wood and Waste energy production,Billion Btu,2219,2132,2044,2008,2148,1956,1938,2060,2216,2284,2303,2303,2543,3145,2612,2893,3257,3811,4492,5332,4492,5875,6047,6505,6705,6890,6451,3635,3856,3544,3441,3605,3762,3727,3552,3580,3797,4397,3888,5366,5662,3356,3369,3407,3504,3225,3197,3340,3795,2694,2996,2729,2545,2948,3063,5195,5504,5120,5922,5947,5109
wdwa-va83,VA,Virginia,production,Wood and Waste,Wood and Waste energy production,Billion Btu,56072,53854,54344,55094,54594,54205,56102,53364,55705,56790,55458,54593,55879,55520,54757,53223,66836,66356,73069,79204,76307,75404,83417,82674,90020,90532,82218,76446,79720,91271,90442,94517,98100,104802,109892,115362,121001,112462,109221,112524,106096,81614,67446,85255,94033,110879,104132,103014,105810,98564,93823,90609,89852,103645,118934,118254,119784,117304,127007,116400,112755
wdwa-vt103,VT,Vermont,production,Wood and Waste,Wood and Waste energy production,Billion Btu,7943,7149,7251,6766,6556,6932,6807,6669,6872,6662,6472,6815,6181,6143,5782,6600,8023,9372,11450,12716,14432,14343,13818,15971,16132,17254,12962,12765,12630,9085,5278,6317,6477,8114,8340,9119,9114,9024,8090,8400,8773,8043,11228,12217,9988,12050,12363,12084,12114,16836,19009,16191,14026,18303,18038,24060,21638,21124,24327,22933,20953
wdwa-wa62,WA,Washington,production,Wood and Waste,Wood and Waste energy production,Billion Btu,58533,57882,59084,62312,65254,66250,67111,63608,67282,67221,66521,67168,66974,66238,65173,64299,71386,78315,81043,77454,88272,94938,91109,104439,110326,112047,117727,122457,127395,108226,93429,73889,95374,96463,96294,90131,89664,94158,87123,89066,89202,92656,87636,95670,92552,81253,103736,79080,77274,84333,107572,104436,101315,107981,108558,113296,122783,117726,116749,118419,106145
wdwa-wi91,WI,Wisconsin,production,Wood and Waste,Wood and Waste energy production,Billion Btu,39155,39133,39130,38860,38951,39414,39521,39383,40963,40262,38333,38430,40603,42430,44525,44874,52438,55515,66214,69131,165342,174255,170116,190770,191056,191170,136453,136416,141796,107998,81327,81702,83776,78650,83460,86117,95062,96911,89420,92999,92142,98954,72173,84474,72360,101985,97098,92442,93315,82636,104101,101828,97894,102889,100617,106687,101178,99384,104275,101181,91731
wdwa-wv69,WV,West Virginia,production,Wood and Waste,Wood and Waste energy production,Billion Btu,13367,12565,12784,12629,12204,11903,12112,11521,11625,11484,10703,10269,11834,12015,11795,11740,14116,14479,17673,21121,11850,10629,14112,11717,13740,13998,20438,18024,18820,11935,5009,5250,5293,6942,6849,7116,7257,5909,5092,5248,5594,4846,4164,4322,4360,12266,10893,11891,13019,21666,23399,22302,18910,23929,24288,12096,11171,10706,12311,12060,10604
wdwa-wy56,WY,Wyoming,production,Wood and Waste,Wood and Waste energy production,Billion Btu,1623,1536,1448,1430,1466,1550,1497,1412,1584,1532,1566,1583,1324,1462,1462,1569,1725,1986,2596,3000,2739,3327,3359,3669,3745,3811,4315,3120,3254,2700,2095,2163,1561,1440,1686,1473,1297,1401,1232,1270,1350,939,851,888,911,2446,2102,2305,2545,1360,1492,1436,1225,1544,1569,4905,4358,5049,4934,4969,4757
wdwa-us72,US,United States,production,Wood and Waste,Wood and Waste energy production,Billion Btu,1319871,1294762,1300242,1323316,1336802,1334761,1368986,1340249,1419494,1440488,1430962,1432323,1503065,1529068,1539661,1498733,1713373,1838332,2037605,2151906,2471691,2587027,2630339,2841271,2894301,2923082,2824995,2754851,2891991,3033976,2626115,2653799,2786668,2736942,2839141,2901344,3014016,2919211,2726455,2754325,2772517,2374073,2397288,2403388,2510296,2538373,2495880,2502010,2494248,2386677,2684652,2675013,2617818,2834691,2916954,2830140,2802371,2758857,2843419,2783426,2610429
ornw-ak-96,AK,Alaska,production,Other renewable,Noncombustible renewable energy production,Billion Btu,3120,3168,3207,3410,3374,3655,3293,3786,3781,3562,3806,3807,3594,2973,3407,3713,3978,5343,4889,4747,5599,6171,5870,6243,7235,7816,8448,9080,9658,9154,10189,9404,9547,13484,13931,14201,13141,11275,11404,8437,10306,14001,14729,16113,15092,14734,12232,12860,11680,13142,14261,13403,15533,15271,16268,16298,17081,16655,16777,15951,16851
ornw-al-66,AL,Alabama,production,Other renewable,Noncombustible renewable energy production,Billion Btu,67128,71851,79605,66918,91651,74247,72135,95334,76753,78511,80092,104114,106211,122622,108270,127086,98111,108046,81781,122863,97733,63113,112184,117458,112730,71935,54848,77855,55575,137357,107983,112429,106272,93297,118070,98145,114750,117816,107882,79539,59520,86508,89923,128362,106554,101567,72078,41042,60647,122533,85125,86519,70973,123310,90271,92144,65056,87057,105013,105332,120692
ornw-ar-100,AR,Arkansas,production,Other renewable,Noncombustible renewable energy production,Billion Btu,10671,14854,11197,5168,5872,11291,16528,12815,31247,30115,22668,18897,17059,44172,44600,35719,20975,18684,25086,34940,17606,12913,22019,34872,28429,46323,29390,25080,28754,33524,39405,38411,36331,47892,37103,34542,30248,37161,32967,28675,25168,27185,35680,27527,37037,31261,15875,32527,46547,41682,36551,29574,21830,26245,26023,34194,34139,28367,30317,39884,43767
ornw-az-83,AZ,Arizona,production,Other renewable,Noncombustible renewable energy production,Billion Btu,32169,31246,30861,30834,30182,46400,54380,52243,59309,63451,64580,69610,70406,74774,77275,75484,78612,68843,72741,75123,102171,71114,73334,152355,163692,146123,151060,105592,80385,85877,81012,74189,72434,73071,80054,89551,99375,127090,115814,103654,88852,82148,78728,74629,72770,66953,70328,68264,75281,66809,70834,99774,87723,92520,106547,113693,124372,134856,139517,133794,142484
ornw-ca-65,CA,California,production,Other renewable,Noncombustible renewable energy production,Billion Btu,188064,164671,242148,267312,233320,321030,275204,371307,287092,428665,405139,414569,344666,423040,510350,451088,278091,186089,416340,391432,476318,370561,575692,662360,530867,427567,538952,366514,346818,506378,450389,438903,415923,628418,440152,672580,649879,608559,691335,608895,577652,451183,513186,562943,540647,593537,677883,481984,450377,488457,547089,655543,524605,553532,554457,567365,767360,957430,857451,968843,845282
ornw-co-82,CO,Colorado,production,Other renewable,Noncombustible renewable energy production,Billion Btu,10436,8900,10724,10839,11049,9800,10398,9685,9814,10370,12965,16612,12903,13313,14774,15678,13360,11187,13918,16685,17834,14621,17249,19686,22648,24629,23645,18947,18019,18823,15328,19301,16097,20312,16542,22602,19459,21392,15552,16771,15636,16738,14501,15007,14926,22724,27188,30790,53375,51160,51659,74447,75792,86261,93710,91789,114808,118027,121433,130306,152466
ornw-ct-97,CT,Connecticut,production,Other renewable,Noncombustible renewable energy production,Billion Btu,4564,3907,3112,2915,2817,1959,2631,4108,3727,4439,3456,4098,5584,4644,4470,5135,3976,4497,3723,4777,2659,2717,3877,3977,3941,2760,3899,3578,3411,4671,6002,4593,4456,4353,5098,3904,6659,4761,4803,4584,5634,3267,3779,6124,5095,5346,6059,4378,6432,6068,4986,6739,4308,5461,6387,5792,6336,8284,11668,11485,12285
ornw-dc-58,DC,District of Columbia,production,Other renewable,Noncombustible renewable energy production,Billion Btu,32,58,61,43,50,32,23,24,15,3,8,11,13,8,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,6,16,15,21,23,90,276,278,277,314,326,317,503,673,942,1175
ornw-de-92,DE,Delaware,production,Other renewable,Noncombustible renewable energy production,Billion Btu,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,84,88,93,97,92,95,99,102,103,112,109,118,125,155,166,188,227,294,347,455,568,849,1094,1477,1667,1708,1612,1830,1969,2105,2118
ornw-fl-89,FL,Florida,production,Other renewable,Noncombustible renewable energy production,Billion Btu,2990,2806,2505,2775,3033,3118,3022,2984,2511,2862,3061,2651,2472,2431,2625,2438,2688,2537,2363,2493,2229,1881,2728,2314,2221,2549,2218,2260,2161,27715,28688,30508,31482,32314,33740,33954,34294,34394,33780,32559,30951,30740,30192,30872,30462,30011,30038,30596,32536,33754,35896,37450,38958,40914,41819,42466,42513,50264,65529,80308,106617
ornw-ga-72,GA,Georgia,production,Other renewable,Noncombustible renewable energy production,Billion Btu,24810,24375,27042,30763,45088,33808,34792,38645,32734,32557,26430,34600,35141,43968,38153,45103,45969,42073,38910,45870,45942,24339,38173,43337,43193,29522,22471,33084,21322,40759,47881,44323,51003,46126,44871,43484,48600,43949,53634,28440,25622,27156,27966,42281,37352,40707,25894,22551,21625,32385,33102,27128,22379,37066,31852,30579,41707,43232,54929,57849,77605
ornw-hi-78,HI,Hawaii,production,Other renewable,Noncombustible renewable energy production,Billion Btu,292,258,214,240,1205,1093,1165,1131,979,1043,1131,936,941,985,958,929,962,895,868,931,898,840,942,885,1071,1090,1001,988,1001,1891,2013,2071,1899,3442,4680,4806,5022,5070,5109,4787,5193,4443,2973,4006,4434,4556,5480,7073,7325,7252,7542,9322,11622,14252,16373,17353,18961,21070,20439,19884,23057
ornw-ia-71,IA,Iowa,production,Other renewable,Noncombustible renewable energy production,Billion Btu,9481,9550,9830,7943,7219,9698,9031,8409,9891,9046,9816,9565,10310,9415,9304,9142,6692,8136,9639,9296,9828,10260,9599,9675,9587,10334,9953,10115,7218,7074,9175,9481,10421,7790,11225,10541,9906,8478,9622,13331,14582,14119,19350,18429,20551,26719,32733,37561,49206,82972,99919,114434,142155,157055,164982,177203,195637,208620,205217,244222,312229
ornw-id-64,ID,Idaho,production,Other renewable,Noncombustible renewable energy production,Billion Btu,66333,59590,63159,62667,65833,69417,71110,71952,70145,65608,74260,78264,81408,86007,101140,106908,107589,70428,102269,94885,98760,99374,121177,134351,137756,113491,126946,84444,69638,98069,95351,91803,69352,100694,82200,113845,137880,150406,132461,139306,113180,76158,90743,85900,86152,86946,114719,92427,96647,107042,95757,145130,124360,106261,114609,105046,109756,128436,132184,122586,115768
ornw-il-78,IL,Illinois,production,Other renewable,Noncombustible renewable energy production,Billion Btu,1986,2101,1999,1855,1860,1827,1804,1874,1731,1781,1747,1429,1557,1339,1300,1274,1345,1351,1332,1345,1438,1399,1297,1414,1468,1422,1477,1116,671,1331,1821,1751,1818,1748,1640,1715,1555,1504,1972,2101,2115,2210,2155,2650,3570,4209,6042,10218,26850,31702,47860,64962,78201,96821,101080,105293,103746,118502,114443,135410,151290
ornw-in-68,IN,Indiana,production,Other renewable,Noncombustible renewable energy production,Billion Btu,1079,1137,796,544,472,979,990,4888,5444,6170,5199,4513,3998,4984,4647,4623,4972,3898,3737,4540,4928,5317,4473,4401,4548,4451,5285,5279,4553,5163,5102,4722,6420,5267,4892,5569,5462,6623,5848,5224,7063,7052,5443,5935,6266,6485,7252,7265,9935,22649,37593,40562,39507,42040,42628,51990,56205,57387,59866,66440,66949
ornw-ks-58,KS,Kansas,production,Other renewable,Noncombustible renewable energy production,Billion Btu,211,171,162,174,140,140,138,97,106,67,71,75,48,32,70,48,54,33,49,38,86,80,68,58,79,94,87,93,120,162,217,210,222,191,261,293,325,372,400,412,438,978,5201,4260,4195,4929,10539,12149,18153,28898,34283,37321,50552,91170,104319,103733,131653,172818,173694,189733,212447
