table_id,state_code,state_name,category,type,description,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
biom-ok-29,OK,Oklahoma,Consumption,Biomass,Biomass total consumption,Billion Btu,10185,9519,8940,8642,8170,7607,7729,7032,7537,7239,6979,6833,11704,11683,11342,11997,13317,14489,19149,22757,11200,12156,15590,13549,15471,15586,14557,15280,16005,25306,21420,21066,19677,22946,24095,24537,29277,25268,24732,22772,24097,24140,20700,23198,26567,30442,31642,33981,27112,31525,43757,45595,46968,50705,50755,47467,51206,54515,56226,53410,53257
biom-or-9,OR,Oregon,Consumption,Biomass,Biomass total consumption,Billion Btu,56355,55869,57086,56292,58807,57849,58516,56789,59131,58782,57448,59242,57325,58597,56911,57737,67336,73314,78013,78083,87178,92637,88365,99999,103656,103593,106848,107643,112589,84523,57715,55081,47150,46636,45054,45882,52115,52574,47373,41957,46934,53076,48105,43984,47857,49698,51514,55759,58162,64331,67654,66252,68997,80146,82579,93349,92009,99261,100804,102475,97246
biom-pa-19,PA,Pennsylvania,Consumption,Biomass,Biomass total consumption,Billion Btu,46454,45262,45730,47377,47186,47374,48649,48284,50587,52235,53189,52414,54198,56615,57537,57464,66499,71749,82661,94186,129198,140768,130485,154832,136912,138089,102041,96234,100900,82469,61362,69518,80199,80254,84884,97525,103551,95749,86439,89341,90285,79111,73134,74449,82076,83025,86233,93328,112834,126668,146711,162101,157080,173435,167629,174037,170699,171832,173458,166440,152342
biom-ri-33,RI,Rhode Island,Consumption,Biomass,Biomass total consumption,Billion Btu,2858,2926,3081,3183,3492,3543,3750,4095,4217,4389,5234,4837,4873,5061,4976,4015,4671,5258,6536,7090,7274,6648,6018,7368,4926,5081,4653,3302,3528,3725,4357,4439,4693,5041,4926,4942,5413,4230,4070,4300,4432,3832,3667,3735,4452,1822,5307,6286,6180,7292,7029,6573,5747,5818,7473,7992,7497,7439,7336,7779,7585
biom-sc-15,SC,South Carolina,Consumption,Biomass,Biomass total consumption,Billion Btu,43120,41795,41078,41805,41995,40588,40510,38488,41283,40978,41000,42053,42334,43286,43813,41879,47935,49054,50645,50545,39763,39171,44240,42818,47108,47429,76676,72957,76282,76500,72214,75093,76301,79694,83212,88934,100228,101635,93417,79554,76662,57743,66321,66454,72682,75803,82290,82110,95330,98518,110565,120127,124748,125730,133352,126557,128715,133265,130188,128634,121097
biom-sd-44,SD,South Dakota,Consumption,Biomass,Biomass total consumption,Billion Btu,1537,1449,1396,1291,1273,1117,1064,1150,1166,1079,1147,1061,1198,1284,1285,1475,1684,1892,2029,1980,3339,3177,3656,3697,4359,4475,4566,4083,4781,4354,3204,3942,4357,4270,4751,4673,4238,3974,4121,4386,4693,5135,7412,12836,21930,28364,35473,38320,49636,57173,62740,62252,59574,62689,63760,67721,68514,70746,73493,72107,69452
biom-tn-18,TN,Tennessee,Consumption,Biomass,Biomass total consumption,Billion Btu,45355,43478,43391,46082,46394,46541,49135,46860,51733,53800,53761,54391,57566,58909,57547,54447,61792,67744,72036,79846,69326,74820,82019,84753,96780,98095,100842,97684,103007,82266,60744,64996,65326,59674,61892,63986,56948,49002,48567,51953,55158,66987,67157,62551,75510,80861,74197,77486,93744,92046,96901,97500,101260,106278,108613,105705,106206,100443,102527,97096,89855
biom-tx-45,TX,Texas,Consumption,Biomass,Biomass total consumption,Billion Btu,38296,38880,39275,37709,39136,41196,43785,43901,49149,51073,52207,51251,58945,60439,59656,55820,64884,70366,76252,77273,55648,58544,70015,66418,77878,81664,92451,98225,99028,112011,98022,98409,108088,98558,98792,103690,100412,106311,99146,82866,86905,76311,83970,81051,77520,82849,118986,143207,178702,144778,186609,218877,216418,231668,242682,237474,264117,260442,272193,263065,237572
biom-ut-3,UT,Utah,Consumption,Biomass,Biomass total consumption,Billion Btu,2219,2132,2044,2008,2148,1956,1938,2060,2216,2284,2303,2303,2543,3145,2612,2893,3257,3811,4492,5332,4492,5875,6051,6505,6910,6931,6469,3637,3859,3549,3445,3608,3785,3794,3552,3580,3872,4397,4919,6242,6658,4669,3720,3676,3639,5391,5061,6539,7635,7108,8090,9627,10023,10907,11185,14999,16556,16045,16879,17840,16273
biom-va-10,VA,Virginia,Consumption,Biomass,Biomass total consumption,Billion Btu,56072,53854,54344,55094,54594,54205,56102,53364,55705,56790,55458,54593,55879,55520,54757,53223,66836,66356,73069,79204,76307,75457,83784,83257,91294,93080,85690,79373,82405,94082,92001,96061,99299,105242,111101,115575,124385,115131,112523,115338,109264,84593,72645,92064,101183,116524,118695,122029,129287,128594,127061,121982,122117,138197,155898,155759,151007,150998,157834,144529,136513
biom-vt-28,VT,Vermont,Consumption,Biomass,Biomass total consumption,Billion Btu,7943,7149,7251,6766,6556,6932,6807,6669,6872,6662,6472,6815,6181,6143,5782,6600,8023,9372,11450,12716,14432,14343,13818,15971,16132,17254,12962,12765,12630,9085,5278,6317,6477,8114,8340,9119,9114,9024,8090,8400,8773,8044,11230,12218,9990,12224,12622,12457,13909,19457,21407,18657,16557,21134,20763,26814,24707,24287,27045,25722,23322
biom-wa-34,WA,Washington,Consumption,Biomass,Biomass total consumption,Billion Btu,58533,57882,59084,62312,65254,66250,67111,63608,67282,67221,66521,67168,66974,66238,65173,64299,71386,78315,81043,77454,88272,95075,91303,104755,110696,112416,118265,123278,128220,109212,94426,75058,99563,103527,104383,92951,90894,96456,90163,91642,92090,94803,93639,101419,94563,88946,112653,90416,96149,106097,126209,125648,121432,128945,130961,140355,149699,144865,144913,147194,129453
biom-wi-44,WI,Wisconsin,Consumption,Biomass,Biomass total consumption,Billion Btu,39155,39133,39130,38860,38951,39414,39521,39383,40963,40262,38333,38430,40603,42430,44525,44874,52438,55515,66214,69131,165342,174255,170138,190778,191071,191268,136568,136503,141966,108476,82007,83398,85250,79885,84819,89355,100037,102686,92523,95660,95095,106139,84542,98278,87455,126407,122757,125458,138650,129045,154160,153143,147797,154023,155692,162766,159325,157697,164882,160580,140382
biom-wv-43,WV,West Virginia,Consumption,Biomass,Biomass total consumption,Billion Btu,13367,12565,12784,12629,12204,11903,12112,11521,11625,11484,10703,10269,11834,12015,11795,11740,14116,14479,17673,21121,11850,10631,14112,11717,13740,13998,20438,18024,18820,11935,5009,5250,5680,7167,7016,7229,7275,5925,5094,5248,5621,5286,5251,5750,5897,12677,11509,12758,17359,27520,29639,28625,25431,31139,31440,19150,19415,19027,20489,19789,17215
biom-wy-6,WY,Wyoming,Consumption,Biomass,Biomass total consumption,Billion Btu,1623,1536,1448,1430,1466,1550,1497,1412,1584,1532,1566,1583,1324,1462,1462,1569,1725,1986,2596,3000,2739,3335,3361,3670,3748,3812,4315,3120,3255,2727,2173,2448,2038,1981,2449,2089,1529,1528,1373,1404,1516,1128,1115,1202,1203,3289,2982,3645,4188,3280,3687,4436,4728,5052,5172,8604,8306,8586,8401,8867,8333
biom-us-50,US,United States,Consumption,Biomass,Biomass total consumption,Billion Btu,1319871,1294762,1300242,1323316,1336802,1334761,1368986,1340249,1419494,1440488,1430962,1432323,1503065,1529068,1539661,1498733,1713373,1838332,2037605,2151906,2471691,2599746,2664743,2904414,2971603,3016233,2932095,2877576,3016049,3159354,2736982,2781799,2931673,2906004,3027532,3101141,3156805,3102838,2927489,2963292,3008229,2626720,2700621,2806475,3008074,3112387,3262140,3484824,3851392,3939989,4505629,4608415,4507251,4822460,4975501,4964412,5003589,4979821,5044130,4952354,4528483
geot-ak45,AK,Alaska,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,86,86,86,86,89,88,90,87,87,130,151,153,214,186,186,186,186,186,186,186,186,186
geot-al52,AL,Alabama,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,14,15,16,14,15,16,17,18,62,62,65,67,62,68,78,85,98,117,126,138,135,141,141,141,141,141,141,141,141,141
geot-ar16,AR,Arkansas,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,108,117,126,133,123,131,138,147,152,192,192,212,228,282,306,349,401,482,572,702,773,750,808,808,808,808,808,808,808,808,808
geot-az12,AZ,Arizona,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,236,236,237,237,236,237,237,238,238,286,286,287,294,235,255,283,287,302,366,329,339,345,345,345,345,345,345,345,345,345,345
geot-ca46,CA,California,Consumption,Geothermal,Geothermal total consumption,Billion Btu,359,1001,1061,1760,2132,1978,1958,3300,4532,6422,5511,5739,15079,20422,25610,33780,37513,37382,30851,40262,52699,59437,50627,63910,80195,96080,105701,110429,104372,143657,152147,155529,154136,155587,142640,120057,129678,132211,133436,135325,127600,128077,135221,133310,133248,132375,129319,130592,129143,127461,124981,124092,121269,119556,117226,112878,107912,108637,108445,99329,101857
geot-co12,CO,Colorado,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,405,408,412,414,406,407,409,411,412,562,578,579,582,538,562,605,603,621,702,697,721,741,759,759,759,759,759,759,759,759,759
geot-ct40,CT,Connecticut,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,7,7,8,9,11,14,17,20,19,21,21,21,21,21,21,21,21,21
geot-dc11,DC,District of Columbia,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,22,22,22,22,22,22,22,22,22
geot-de3,DE,Delaware,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,55,60,64,68,63,67,71,76,79,89,89,100,109,142,154,176,204,247,294,367,414,401,430,430,430,430,430,430,430,430,430
geot-fl31,FL,Florida,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,1288,1400,1513,1611,1521,1648,1806,1948,2130,2157,2157,2444,2663,3507,3849,4434,5034,5908,6889,8444,9516,9799,10056,10056,10056,10056,10056,10056,10056,10056,10056
geot-ga36,GA,Georgia,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,43,47,49,46,48,51,54,56,91,91,101,107,125,135,153,172,203,227,276,300,291,315,315,315,315,315,315,315,315,315
geot-hi17,HI,Hawaii,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,197,184,133,168,147,1,1,23,1570,1912,2419,2502,2506,2418,2162,2681,2143,748,1813,2144,2224,2114,2280,2316,1643,1964,2183,2491,2630,2422,2154,2409,2980,1010,8,92
geot-ia25,IA,Iowa,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,63,68,73,78,167,187,224,247,303,315,315,338,369,497,555,647,708,785,874,1037,1170,1359,1281,1281,1281,1281,1281,1281,1281,1281,1281
geot-id6,ID,Idaho,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,536,535,535,535,535,521,529,522,555,1262,1307,1520,1530,1312,1397,1525,1510,1537,2325,2122,2120,2164,2213,1881,2252,2207,2167,2280,2259,2354,2297
geot-il2,IL,Illinois,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,270,293,316,336,310,331,350,374,388,439,439,474,517,672,730,836,969,1173,1399,1744,1965,1905,2042,2042,2042,2042,2042,2042,2042,2042,2042
geot-in3,IN,Indiana,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,502,544,587,624,670,726,794,856,934,1029,1029,1120,1221,1605,1759,2024,2306,2718,3180,3912,4408,4499,4647,4647,4647,4647,4647,4647,4647,4647,4647
geot-ks49,KS,Kansas,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,63,83,102,121,139,174,194,249,253,253,277,302,411,462,541,583,630,689,803,906,1005,974,974,974,974,974,974,974,974,974
geot-ky48,KY,Kentucky,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,237,256,276,294,366,400,450,488,552,597,597,672,733,971,1071,1238,1391,1608,1855,2258,2544,2700,2712,2712,2712,2712,2712,2712,2712,2712,2712
geot-la3,LA,Louisiana,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,121,131,141,150,233,259,300,328,386,451,451,502,544,700,778,902,996,1125,1279,1520,1708,1891,1842,1842,1842,1842,1842,1842,1842,1842,1842
geot-ma48,MA,Massachusetts,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,39,57,75,96,112,145,162,215,226,226,240,261,356,403,472,505,540,585,677,764,962,859,859,859,859,859,859,859,859,859
geot-md47,MD,Maryland,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,72,78,85,90,83,89,94,100,104,118,118,132,144,187,203,233,270,327,390,486,548,532,570,570,570,570,570,570,570,570,570
geot-me25,ME,Maine,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,7,9,10,11,13,16,49,61,70,68,72,72,72,72,72,72,72,72,72
geot-mi45,MI,Michigan,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,579,628,677,720,758,820,893,962,1044,1154,1154,1241,1352,1776,1945,2237,2552,3014,3530,4347,4898,5088,5193,5193,5193,5193,5193,5193,5193,5193,5193
geot-mn3,MN,Minnesota,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,145,157,169,180,166,177,188,201,208,235,235,250,272,354,384,440,510,617,736,918,1035,1003,1075,1075,1075,1075,1075,1075,1075,1075,1075
geot-mo22,MO,Missouri,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,49,53,56,52,55,58,62,65,74,74,82,89,116,126,144,167,202,241,301,339,329,352,352,352,352,352,352,352,352,352
geot-ms22,MS,Mississippi,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,34,43,52,101,118,151,169,223,264,264,299,322,412,466,545,581,619,674,763,855,1074,958,958,958,958,958,958,958,958,958
geot-mt28,MT,Montana,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,126,126,126,126,126,126,126,126,276,282,282,282,274,278,291,281,277,265,275,279,403,337,337,337,337,337,337,337,337,337
geot-nc20,NC,North Carolina,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,123,134,144,153,141,151,160,171,177,200,200,225,245,319,346,396,459,556,663,826,931,903,967,967,967,967,967,967,967,967,967
geot-nd37,ND,North Dakota,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,82,97,112,126,129,143,165,181,212,225,225,250,272,363,403,467,519,588,668,804,906,1001,978,978,978,978,978,978,978,978,978
geot-ne22,NE,Nebraska,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,80,102,124,145,162,184,224,248,311,320,320,353,378,512,575,671,728,795,876,1021,1151,1195,1212,1212,1212,1212,1212,1212,1212,1212,1212
geot-nh21,NH,New Hampshire,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,7,9,10,11,13,16,20,25,28,27,29,29,29,29,29,29,29,29,29
geot-nj45,NJ,New Jersey,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,63,68,73,78,72,77,81,87,90,102,102,108,118,153,167,191,221,268,319,398,448,435,466,466,466,466,466,466,466,466,466
geot-nm3,NM,New Mexico,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,117,121,125,128,145,159,161,176,185,644,688,738,748,563,618,690,697,732,348,317,324,442,368,368,451,458,499,487,487,885,835
geot-nv11,NV,Nevada,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8328,8707,11222,13061,16787,16403,16921,16950,17112,16523,15550,15106,13566,12646,11926,14183,13910,14606,13682,14997,17323,21631,22419,23886,27022,27499,30535,32506,31876,33066,36359,34893
geot-ny45,NY,New York,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,73,95,117,137,154,174,213,236,296,310,310,329,358,481,538,627,678,739,812,950,1070,1283,1185,1185,1185,1185,1185,1185,1185,1185,1185
geot-oh19,OH,Ohio,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,347,377,406,432,493,536,593,642,712,778,778,840,915,1207,1328,1531,1732,2022,2350,2875,3241,3372,3435,3435,3435,3435,3435,3435,3435,3435,3435
geot-ok11,OK,Oklahoma,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,5,6,8,8,10,11,14,17,21,23,23,24,24,24,24,24,24,24,24,24
geot-or22,OR,Oregon,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,392,401,409,413,409,404,431,435,499,693,763,861,886,901,930,997,994,1012,1005,1061,1114,1286,1476,2803,2977,2898,2928,2839,2837,2884,2917
geot-pa33,PA,Pennsylvania,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,202,236,270,301,304,335,381,415,477,511,511,544,593,788,872,1009,1128,1293,1481,1790,2018,2180,2162,2162,2162,2162,2162,2162,2162,2162,2162
geot-ri20,RI,Rhode Island,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,7,7,8,9,11,14,17,20,127,57,57,57,57,57,57,57,57,57
geot-sc44,SC,South Carolina,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,82,89,96,102,94,101,106,114,118,134,134,150,164,213,232,265,307,372,444,554,624,605,648,648,648,648,648,648,648,648,648
geot-sd7,SD,South Dakota,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,154,175,197,216,233,248,291,311,386,437,442,479,511,637,706,813,867,933,1456,1576,1716,1962,1868,1868,1868,1868,1868,1868,1868,1868,1868
geot-tn9,TN,Tennessee,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,29,31,33,30,32,34,37,38,43,43,50,54,70,76,87,101,123,146,182,205,199,213,213,213,213,213,213,213,213,213
geot-tx2,TX,Texas,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,236,272,307,339,341,370,417,451,516,562,562,639,694,914,1007,1161,1296,1486,1699,2057,2316,2488,2478,2478,2478,2478,2478,2478,2478,2478,2478
geot-ut31,UT,Utah,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1144,1793,1707,1799,2238,2004,2365,2347,1942,2463,1920,2463,2226,2159,2113,2088,2165,2815,2539,2534,2503,2562,2325,3294,3490,3449,4027,3993,3851,5769,4811,5287,5239,4866,3572,4113
geot-va22,VA,Virginia,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,125,152,179,205,216,239,279,305,364,384,384,442,481,643,715,830,917,1031,1163,1392,1569,1764,1701,1701,1701,1701,1701,1701,1701,1701,1701
geot-vt43,VT,Vermont,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,8,8,10,11,14,20,25,28,27,29,29,29,29,29,29,29,29,29
geot-wa3,WA,Washington,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,77,96,116,133,153,174,218,241,313,341,341,343,370,494,553,642,683,728,788,902,1013,1262,1136,1136,1136,1136,1136,1136,1136,1136,1136
geot-wi45,WI,Wisconsin,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,79,86,92,98,91,97,103,110,114,129,129,143,156,203,220,252,292,354,421,525,592,574,615,615,615,615,615,615,615,615,615
geot-wv20,WV,West Virginia,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,10,12,12,14,15,17,23,27,31,30,32,32,32,32,32,32,32,32,32
geot-wy44,WY,Wyoming,Consumption,Geothermal,Geothermal total consumption,Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,649,649,649,649,649,649,649,649,649,671,671,671,673,714,718,745,693,644,569,591,598,670,663,663,663,663,663,663,663,663,663
geot-us43,US,United States,Consumption,Geothermal,Geothermal total consumption,Billion Btu,359,1001,1061,1760,2132,1978,1958,3300,4532,6422,5511,5739,15079,20422,25610,33780,37513,37382,30851,40262,52699,59437,50627,63910,80811,97421,107677,112270,106338,161547,170747,177626,178699,185573,173477,152057,163359,166598,168480,171885,164399,164460,171164,173445,178147,180703,181200,185774,192433,200185,207979,212311,211592,214006,214490,211836,209604,210233,208865,201285,202900
hydr-ak-19,AK,Alaska,Consumption,Hydropower,Hydropower total consumption,Billion Btu,3120,3168,3207,3410,3374,3655,3293,3786,3781,3562,3806,3807,3594,2973,3407,3713,3978,5343,4889,4747,5599,6171,5870,6243,7235,7816,8448,9080,9658,9102,10137,9352,9495,13433,13879,14149,13089,11224,11353,8351,10220,13905,14643,16023,15004,14638,12137,12762,11547,12920,13982,13066,14988,13696,14633,14621,15317,15143,15151,14456,15475
hydr-al-40,AL,Alabama,Consumption,Hydropower,Hydropower total consumption,Billion Btu,67128,71851,79605,66918,91651,74247,72135,95334,76753,78511,80092,104114,106211,122622,108270,127086,98111,108046,81781,122863,97733,63113,112184,117458,112730,71935,54848,77855,55575,137211,107832,112268,106109,93134,117903,97980,114587,117660,107730,79350,59346,86346,89775,128232,106432,101436,71930,40881,60466,122345,84919,86313,70754,123071,90030,91902,64484,85103,101447,101563,117112
hydr-ar-9,AR,Arkansas,Consumption,Hydropower,Hydropower total consumption,Billion Btu,10671,14854,11197,5168,5872,11291,16528,12815,31247,30115,22668,18897,17059,44172,44600,35719,20975,18684,25086,34940,17606,12913,22019,34872,28429,46323,29390,25080,28754,32176,38016,37016,34928,46486,35721,33181,28921,35906,31781,27552,24181,26331,34953,26878,36493,30822,15380,31992,45923,40921,35697,28738,20921,25329,25104,33261,32958,27117,27392,36819,39747
hydr-az-29,AZ,Arizona,Consumption,Hydropower,Hydropower total consumption,Billion Btu,32169,31246,30861,30834,30182,46400,54380,52243,59309,63451,64580,69610,70406,74774,77275,75484,78612,68843,72741,75123,102171,71114,73334,152355,163692,146123,151060,105592,80385,82171,77158,70292,68472,69040,75982,85470,95276,123060,111863,99794,85221,78774,75557,71634,69843,64094,67379,65211,71795,62731,64606,89135,63918,56432,58185,60906,66173,62942,63566,55251,56354
